index,year,energia_Gg_CO2e_GWP_SAR,residuo_Gg_CO2e_GWP_SAR,agropecuaria_Gg_CO2e_GWP_SAR,ippu_Gg_CO2e_GWP_SAR,lulucf_Gg_CO2e_GWP_SAR
"8400
Administração pública, defesa e seguridade social",2009,524.6316301175908,0.0,0.0,0.0,0.0
"8591
Educação pública",2009,148.8022719869785,0.0,0.0,0.0,0.0
"8592
Educação privada",2009,98.51751309707993,0.0,0.0,0.0,0.0
"8691
Saúde pública",2009,123.45803630150749,50.41356800000548,0.0,0.0,0.0
"8692
Saúde privada",2009,73.07833115449307,61.04294048009143,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2009,38.986520460157934,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2009,117.44581404536574,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2009,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2009,24058.440784370992,52683.37905956041,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2010,9835.322626659274,0.0,72759.1393685246,0.0,49013.26699471763
"0192
Pecuária, inclusive o apoio à pecuária",2010,5140.0151295409805,1602.6654,380136.537841843,0.0,234916.79180453022
"0280
Produção florestal; pesca e aquicultura",2010,3141.7739381887295,0.0,464.65877685134853,0.0,-31766.265590111303
"0580
Extração de carvão mineral e de minerais não-metálicos",2010,755.0477803045171,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2010,1836.226776407474,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2010,4253.88319982576,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2010,3359.3140223539026,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2010,483.88628944479757,1411.8132,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2010,3235.4939752640826,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2010,1844.9871550554835,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2010,737.0834828457271,14.5467,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2010,32.924758818317436,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2010,1068.9991825970728,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2010,95.30434566357864,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2010,138.0282014939149,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2010,1277.7817382720207,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2010,4843.222895073328,434.3514,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2010,69.9840833166499,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2010,63298.741363134686,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2010,1069.3651404990123,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2010,10824.269846925006,0.0,0.0,8012.076475346635,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2010,2673.7754537081773,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2010,799.4705543673215,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2010,207.84176172169018,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2010,1658.3933557105072,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2010,19994.373071001402,0.0,0.0,28359.140315157212,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2010,7324.733120349829,0.0,0.0,42950.21075778782,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2010,6487.677843064091,0.0,0.0,3867.1147338446394,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2010,2076.259892026571,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2010,77.42610010633301,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2010,409.1767791791876,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2010,361.60588273491845,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2010,573.0817906797932,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2010,1323.1089328462774,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2010,121.02340881172087,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2010,158.30427041209222,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2010,97.90228552530749,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2010,9585.986634477249,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2010,314.75250226203,0.0,0.0,0.0,0.0
"4180
Construção",2010,930.540167132157,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2010,58.410271458080544,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2010,755.8040184174168,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2010,159295.48814616352,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2010,4458.817039384105,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2010,9233.950667992896,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2010,47.241178809666856,0.0,0.0,0.0,0.0
"5500
Alojamento",2010,47.50600850659182,0.0,0.0,0.0,0.0
"5600
Alimentação",2010,70.87409665142431,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2010,10.307641163970844,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2010,17.291931783942424,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2010,89.31025413440034,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2010,18.892868079893407,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2010,97.00746261033483,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2010,16.71935658168013,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2010,37.39579512391548,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2010,58.8997929285416,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2010,7.748899271960572,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2010,7.4935149086587955,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2010,206.74318080199643,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2010,3.426830764910697,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2010,444.2921061417053,0.0,0.0,0.0,0.0
"8591
Educação pública",2010,146.47583227712448,0.0,0.0,0.0,0.0
"8592
Educação privada",2010,86.45612060526553,0.0,0.0,0.0,0.0
"8691
Saúde pública",2010,97.15063071262301,51.21818063466781,0.0,0.0,0.0
"8692
Saúde privada",2010,79.07041926742582,59.6206825706784,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2010,30.99825717038948,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2010,147.79130646011347,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2010,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2010,24316.69699201761,53450.11904970209,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2011,9644.359085375721,0.0,80104.21902322647,0.0,93166.63980831241
"0192
Pecuária, inclusive o apoio à pecuária",2011,4885.947231111387,1676.1738,377689.4359950681,0.0,267200.2811062158
"0280
Produção florestal; pesca e aquicultura",2011,3063.092256773412,0.0,532.4922507825113,0.0,-31777.10417411093
"0580
Extração de carvão mineral e de minerais não-metálicos",2011,786.8975921460851,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2011,1542.2535836182212,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2011,4886.569129218053,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2011,3043.9531828662325,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2011,585.0668578297285,1539.783,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2011,3044.487369377897,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2011,1908.2056857081066,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2011,761.2113083238166,14.6265,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2011,32.425462843345635,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2011,1089.8627971636186,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2011,86.6200882597196,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2011,150.51309549023236,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2011,1301.5002662172178,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2011,5005.183701637819,426.3567000000001,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2011,75.27824387184155,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2011,57222.85446780601,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2011,820.2519509539402,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2011,12158.192503316106,0.0,0.0,8647.391930768117,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2011,2683.153919318473,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2011,822.3884246459039,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2011,212.2553006595146,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2011,1822.8695123740938,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2011,21174.683663413354,0.0,0.0,29663.66123505368,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2011,7512.961061422395,0.0,0.0,46431.007904265854,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2011,7147.110721648926,0.0,0.0,4617.948217988172,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2011,2588.760740251687,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2011,72.78231543063575,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2011,439.1975094235885,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2011,410.0705267131999,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2011,596.8011014265246,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2011,1425.7696172653943,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2011,136.40601505186694,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2011,173.0990099380799,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2011,103.87288589819914,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2011,9163.045851516423,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2011,299.53031041005613,0.0,0.0,0.0,0.0
"4180
Construção",2011,1039.0273648247519,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2011,66.52521541190619,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2011,833.8997298016517,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2011,174822.52134195692,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2011,4281.244391546827,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2011,10521.981686580706,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2011,50.026544469866316,0.0,0.0,0.0,0.0
"5500
Alojamento",2011,53.63451381326478,0.0,0.0,0.0,0.0
"5600
Alimentação",2011,89.05627853724714,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2011,9.691632909832666,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2011,17.973884391649527,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2011,100.79805311216508,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2011,19.550975763889515,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2011,117.19316884406396,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2011,19.31091130260791,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2011,40.00343744196414,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2011,66.87691890792505,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2011,8.583039702706175,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2011,8.577177722814588,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2011,230.47817442543632,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2011,3.907138354704633,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2011,529.8715750535631,0.0,0.0,0.0,0.0
"8591
Educação pública",2011,151.40027877864952,0.0,0.0,0.0,0.0
"8592
Educação privada",2011,85.99801003717342,0.0,0.0,0.0,0.0
"8691
Saúde pública",2011,93.58209345231002,51.98596321955266,0.0,0.0,0.0
"8692
Saúde privada",2011,79.19352345010476,59.744168583641766,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2011,34.3653364792275,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2011,145.87722197450523,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2011,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2011,23826.60058964854,53726.13327108824,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2012,9797.082521229997,0.0,80990.96930778825,0.0,111219.75266475038
"0192
Pecuária, inclusive o apoio à pecuária",2012,5209.255311014255,1685.6616,375925.05916408467,0.0,98106.12651026843
"0280
Produção florestal; pesca e aquicultura",2012,3246.8664219184725,0.0,479.9779291945308,0.0,-30771.48546393112
"0580
Extração de carvão mineral e de minerais não-metálicos",2012,705.4756260313962,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2012,1587.514326908751,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2012,4507.843567293927,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2012,3111.441884406293,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2012,529.746037975373,1725.3831,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2012,3090.606858562881,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2012,2002.697002567665,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2012,696.4011541382295,16.968,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2012,32.46040395625056,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2012,1033.6773704843745,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2012,102.5850747576922,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2012,145.0573664883525,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2012,1260.9368323509466,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2012,4906.248618914433,428.4525,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2012,71.79133321741031,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2012,69822.22459144385,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2012,858.0819765919708,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2012,11920.850539433088,0.0,0.0,7656.752309514486,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2012,2592.2103696237923,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2012,867.5501623560176,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2012,203.62308658591192,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2012,1752.994110672059,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2012,21320.261661480912,0.0,0.0,31779.578097786864,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2012,7641.166664504673,0.0,0.0,46109.654408964256,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2012,7042.289530690146,0.0,0.0,4718.171899698216,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2012,2512.2346731576367,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2012,70.86136746187242,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2012,404.4787752701193,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2012,393.5944451868348,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2012,543.9933676075476,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2012,1259.7854478784066,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2012,128.45353746754935,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2012,179.94842392847298,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2012,104.47932309234741,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2012,12588.340080026066,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2012,233.90868802162095,0.0,0.0,0.0,0.0
"4180
Construção",2012,943.9108360032685,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2012,63.378857718170046,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2012,819.9992763949755,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2012,191676.2060627769,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2012,4194.782408406969,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2012,10705.170756811123,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2012,45.381129646230725,0.0,0.0,0.0,0.0
"5500
Alojamento",2012,48.18663098549461,0.0,0.0,0.0,0.0
"5600
Alimentação",2012,93.5218345487108,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2012,8.01135567246656,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2012,17.240931222184244,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2012,88.32093614912955,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2012,18.994173048746518,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2012,98.95107657224976,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2012,19.34103571053526,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2012,39.197524222612174,0.0,0.0,0.0,0.0
"7180
Serviços de arquitetura, engenharia, testes/análises técnicas e P & D",2012,61.89916892727531,0.0,0.0,0.0,0.0
"7380
Outras atividades profissionais, científicas e técnicas",2012,8.619570588234318,0.0,0.0,0.0,0.0
"7700
Aluguéis não-imobiliários e gestão de ativos de propriedade intelectual",2012,8.680791180130958,0.0,0.0,0.0,0.0
"7880
Outras atividades administrativas e serviços complementares",2012,244.5516543222924,0.0,0.0,0.0,0.0
"8000
Atividades de vigilância, segurança e investigação",2012,3.2440179595733034,0.0,0.0,0.0,0.0
"8400
Administração pública, defesa e seguridade social",2012,496.50912225185135,0.0,0.0,0.0,0.0
"8591
Educação pública",2012,143.95805311798975,0.0,0.0,0.0,0.0
"8592
Educação privada",2012,83.55222506420489,0.0,0.0,0.0,0.0
"8691
Saúde pública",2012,89.96977575276107,50.27525360841624,0.0,0.0,0.0
"8692
Saúde privada",2012,66.70543911228083,62.44955084912303,0.0,0.0,0.0
"9080
Atividades artísticas, criativas e de espetáculos",2012,34.380590048536426,0.0,0.0,0.0,0.0
"9480
Organizações associativas e outros serviços pessoais",2012,144.1161140272685,0.0,0.0,0.0,0.0
"9700
Serviços domésticos",2012,0.0,0.0,0.0,0.0,0.0
RESIDENCIAL,2012,23906.305019740263,53934.9253511808,0.0,0.0,0.0
"0191
Agricultura, inclusive o apoio à agricultura e a pós-colheita",2013,9931.08079428549,0.0,84791.0157666947,0.0,128289.88056204566
"0192
Pecuária, inclusive o apoio à pecuária",2013,5244.931025319181,1789.2924,377576.6457737457,0.0,270200.2672550735
"0280
Produção florestal; pesca e aquicultura",2013,3138.4853566637144,0.0,352.84638110556625,0.0,-11131.468036971852
"0580
Extração de carvão mineral e de minerais não-metálicos",2013,697.6196581799114,0.0,0.0,0.0,0.0
"0680
Extração de petróleo e gás, inclusive as atividades de apoio",2013,2010.4776826144105,0.0,0.0,0.0,0.0
"0791
Extração de minério de ferro, inclusive beneficiamentos e a aglomeração",2013,4437.137515721346,0.0,0.0,0.0,0.0
"0792
Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",2013,3202.1986809397595,0.0,0.0,0.0,0.0
"1091
Abate e produtos de carne, inclusive os produtos do laticínio e da pesca",2013,542.0856774395527,2462.9976,0.0,0.0,0.0
"1092
Fabricação e refino de açúcar",2013,2643.3528829724546,0.0,0.0,0.0,0.0
"1093
Outros produtos alimentares",2013,2161.037432475641,0.0,0.0,0.0,0.0
"1100
Fabricação de bebidas",2013,793.1934778081235,14.6664,0.0,0.0,0.0
"1200
Fabricação de produtos do fumo",2013,31.246069301709262,0.0,0.0,0.0,0.0
"1300
Fabricação de produtos têxteis",2013,1024.8722090287533,0.0,0.0,0.0,0.0
"1400
Confecção de artefatos do vestuário e acessórios",2013,106.51394161056088,0.0,0.0,0.0,0.0
"1500
Fabricação de calçados e de artefatos de couro",2013,152.61853019782575,0.0,0.0,0.0,0.0
"1600
Fabricação de produtos da madeira",2013,1281.3601013887055,0.0,0.0,0.0,0.0
"1700
Fabricação de celulose, papel e produtos de papel",2013,4901.751608548655,464.1189,0.0,0.0,0.0
"1800
Impressão e reprodução de gravações",2013,78.57117651019293,0.0,0.0,0.0,0.0
"1991
Refino de petróleo e coquerias",2013,89304.41765780242,0.0,0.0,0.0,0.0
"1992
Fabricação de biocombustíveis",2013,1443.8338039938044,0.0,0.0,0.0,0.0
"2091
Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",2013,11368.509884282917,0.0,0.0,7900.834319594451,0.0
"2092
Fabricação de defensivos, desinfestantes, tintas e químicos diversos",2013,2484.0254822346587,0.0,0.0,0.0,0.0
"2093
Fabricação de produtos de limpeza, cosméticos/perfumaria e higiene pessoal",2013,839.4236190315479,0.0,0.0,0.0,0.0
"2100
Fabricação de produtos farmoquímicos e farmacêuticos",2013,212.68634403055162,0.0,0.0,0.0,0.0
"2200
Fabricação de produtos de borracha e de material plástico",2013,1824.2541867759778,0.0,0.0,0.0,0.0
"2300
Fabricação de produtos de minerais não-metálicos",2013,22080.831420984836,0.0,0.0,34040.99168471165,0.0
"2491
Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",2013,7749.001403366514,0.0,0.0,44775.00593088202,0.0
"2492
Metalurgia de metais não-ferrosos e a fundição de metais",2013,7250.894071099978,0.0,0.0,4468.078139824986,0.0
"2500
Fabricação de produtos de metal, exceto máquinas e equipamentos",2013,2348.3349808150415,0.0,0.0,0.0,0.0
"2600
Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",2013,79.98708181688609,0.0,0.0,0.0,0.0
"2700
Fabricação de máquinas e equipamentos elétricos",2013,425.69440710078453,0.0,0.0,0.0,0.0
"2800
Fabricação de máquinas e equipamentos mecânicos",2013,445.25588169304615,0.0,0.0,0.0,0.0
"2991
Fabricação de automóveis, caminhões e ônibus, exceto peças",2013,607.4765856999909,0.0,0.0,0.0,0.0
"2992
Fabricação de peças e acessórios para veículos automotores",2013,1393.552799317461,0.0,0.0,0.0,0.0
"3000
Fabricação de outros equipamentos de transporte, exceto veículos automotores",2013,138.31548424172982,0.0,0.0,0.0,0.0
"3180
Fabricação de móveis e de produtos de indústrias diversas",2013,184.49980516958527,0.0,0.0,0.0,0.0
"3300
Manutenção, reparação e instalação de máquinas e equipamentos",2013,112.77434821041503,0.0,0.0,0.0,0.0
"3500
Energia elétrica, gás natural e outras utilidades",2013,15954.540542475102,0.0,0.0,0.0,0.0
"3680
Água, esgoto e gestão de resíduos",2013,210.91470482019741,0.0,0.0,0.0,0.0
"4180
Construção",2013,990.057124751688,0.0,0.0,0.0,0.0
"4500
Comércio e reparação de veículos automotores e motocicletas",2013,58.034895983243125,0.0,0.0,0.0,0.0
"4680
Comércio por atacado e a varejo, exceto veículos automotores",2013,830.8645980256986,0.0,0.0,0.0,0.0
"4900
Transporte terrestre",2013,198828.12922843551,0.0,0.0,0.0,0.0
"5000
Transporte aquaviário",2013,4200.096663653445,0.0,0.0,0.0,0.0
"5100
Transporte aéreo",2013,10273.073621962187,0.0,0.0,0.0,0.0
"5280
Armazenamento, atividades auxiliares dos transportes e correio",2013,45.80881420151661,0.0,0.0,0.0,0.0
"5500
Alojamento",2013,51.29929505950681,0.0,0.0,0.0,0.0
"5600
Alimentação",2013,88.55693670216085,0.0,0.0,0.0,0.0
"5800
Edição e edição integrada à impressão",2013,7.113951552329006,0.0,0.0,0.0,0.0
"5980
Atividades de televisão, rádio, cinema e  gravação/edição de som e imagem",2013,16.95131641254455,0.0,0.0,0.0,0.0
"6100
Telecomunicações",2013,83.82800790231047,0.0,0.0,0.0,0.0
"6280
Desenvolvimento de sistemas e outros serviços de informação",2013,19.633790386308313,0.0,0.0,0.0,0.0
"6480
Intermediação financeira, seguros e previdência complementar",2013,89.06342595528264,0.0,0.0,0.0,0.0
"6800
Atividades imobiliárias",2013,17.05245045740423,0.0,0.0,0.0,0.0
"6980
Atividades jurídicas, contábeis, consultoria e sedes de empresas ",2013,39.779766608781195,0.0,0.0,0.0,0.0
